Device;Net1;Net2;Capacitance [fF];Resistance [Ω]
C175;d2g;ob1;0.151;
C176;d2g;ob2;0.632;
C177;d2g;pbias;0.075;
C178;d2g;pcasc;0.188;
C179;d2g;q;1.756;
C180;d2g;qn;0.142;
C181;d2g;rn;0.328;
C182;d2g;sn;0.028;
C183;d2g;vcg;0.146;
C184;d2g;vdd;0.845;
C185;d2g;vref;0.0;
C186;d2g;vss;0.514;
C187;d2g;vth;0.029;
C188;db;dr;0.021;
C189;db;nbias;0.118;
C190;db;pbias;0.649;
C191;db;pcasc;0.697;
C192;db;vcg;0.051;
C193;db;vdd;0.556;
C194;db;vr;0.096;
C195;db;vref;0.002;
C196;db;vth;0.003;
C197;do;dr;0.025;
C198;do;isrc;0.128;
C199;do;nbias;0.005;
C200;do;pbias;0.679;
C201;do;pcasc;0.715;
C202;do;vcg;0.015;
C203;do;vdd;0.531;
C204;do;vth;0.003;
C205;dr;nbias;0.041;
C206;dr;pbias;1.03;
C207;dr;pcasc;1.187;
C208;dr;vcg;0.019;
C209;dr;vdd;0.232;
C210;dr;vr;0.21;
C211;dr;vref;0.004;
C212;dr;vth;0.006;
C213;en;fon;0.001;
C214;en;fout;0.964;
C215;en;lsa;0.001;
C216;en;lsb;0.001;
C217;en;nbias;0.002;
C218;en;oa1;0.001;
C219;en;ob1;0.155;
C220;en;ob2;0.015;
C221;en;q;0.615;
C222;en;qn;3.81;
C223;en;rn;0.009;
C224;en;sn;0.725;
C225;en;vcg;0.001;
C226;en;vdd;6.446;
C227;en;vdd12;0.01;
C228;en;vss;0.757;
C229;fon;fout;0.216;
C230;fon;lsa;0.001;
C231;fon;lsb;0.28;
C232;fon;vdd12;0.198;
C233;fon;vss;0.128;
C234;fout;lsb;0.007;
C235;fout;vdd;0.491;
C236;fout;vdd12;1.481;
C237;fout;vss;0.168;
C238;isrc;nbias;4.302;
C239;isrc;pbias;0.0;
C240;isrc;pcasc;0.567;
C241;isrc;vdd;0.128;
C242;isrc;vr;0.135;
C243;isrc;vss;0.088;
C244;isrc;vth;0.338;
C245;lsa;lsb;2.913;
C246;lsa;oa2;0.0;
C247;lsa;ob2;0.524;
C248;lsa;rn;0.149;
C249;lsa;sn;0.002;
C250;lsa;vdd;0.064;
C251;lsa;vdd12;0.062;
C252;lsa;vss;0.287;
C253;lsb;ob2;0.163;
C254;lsb;rn;0.603;
C255;lsb;vdd;0.017;
C256;lsb;vdd12;0.127;
C257;lsb;vss;0.415;
C258;mode;moden;2.689;
C259;mode;vdd;0.056;
C260;mode;vr;1.182;
C261;mode;vref;0.004;
C262;mode;vss;0.513;
C263;mode;vth;1.038;
C264;moden;vdd;0.09;
C265;moden;vr;0.047;
C266;moden;vref;1.038;
C267;moden;vss;0.228;
C268;moden;vth;1.04;
C269;nbias;oa1;0.024;
C270;nbias;oa2;0.062;
C271;nbias;ob1;0.02;
C272;nbias;ob2;0.02;
C273;nbias;pbias;0.0;
C274;nbias;pcasc;0.661;
C275;nbias;tail1;0.989;
C276;nbias;tail2;0.993;
C277;nbias;vcg;0.571;
C278;nbias;vdd;0.045;
C279;nbias;vr;2.042;
C280;nbias;vref;0.001;
C281;nbias;vss;3.966;
C282;nbias;vth;2.086;
C283;oa1;oa2;0.012;
C284;oa1;ob1;0.228;
C285;oa1;q;0.003;
C286;oa1;tail1;0.0;
C287;oa1;vcg;0.746;
C288;oa1;vdd;0.501;
C289;oa1;vss;0.001;
C290;oa2;ob1;0.008;
C291;oa2;ob2;0.287;
C292;oa2;rn;0.002;
C293;oa2;tail2;0.0;
C294;oa2;vcg;0.806;
C295;oa2;vdd;0.478;
C296;oa2;vss;0.0;
C297;ob1;ob2;0.052;
C298;ob1;q;0.283;
C299;ob1;qn;0.188;
C300;ob1;rn;0.002;
C301;ob1;sn;0.267;
C302;ob1;vcg;0.241;
C303;ob1;vdd;0.275;
C304;ob1;vss;0.186;
C305;ob2;qn;0.012;
C306;ob2;rn;0.064;
C307;ob2;vcg;0.232;
C308;ob2;vdd;0.302;
C309;ob2;vss;0.116;
C310;pbias;pcasc;0.788;
C311;pbias;vcg;1.841;
C312;pbias;vdd;3.068;
C313;pbias;vss;0.058;
C314;pcasc;vcg;0.113;
C315;pcasc;vdd;0.231;
C316;pcasc;vr;1.021;
C317;pcasc;vref;0.002;
C318;pcasc;vss;0.057;
C319;pcasc;vth;0.016;
C320;q;qn;3.357;
C321;q;rn;0.672;
C322;q;sn;2.151;
C323;q;vdd;0.369;
C324;q;vss;0.323;
C325;qn;rn;0.322;
C326;qn;sn;1.179;
C327;qn;vcg;0.0;
C328;qn;vdd;0.556;
C329;qn;vss;0.293;
C330;rn;sn;0.0;
C331;rn;vdd;0.259;
C332;rn;vdd12;0.024;
C333;rn;vss;0.289;
C334;sn;vdd;0.472;
C335;sn;vss;0.319;
C336;tail1;vcg;0.01;
C337;tail1;vss;0.62;
C338;tail1;vth;0.476;
C339;tail2;vcg;0.01;
C340;tail2;vss;0.607;
C341;tail2;vth;0.476;
C342;vcg;vdd;0.337;
C343;vcg;vref;0.003;
C344;vcg;vss;0.167;
C345;vcg;vth;0.249;
C346;vdd;vdd12;0.319;
C347;vdd;vr;0.167;
C348;vdd;vref;0.553;
C349;vdd;vss;6.473;
C350;vdd;vth;0.327;
C351;vdd12;vss;0.103;
C352;vr;vref;0.073;
C353;vr;vss;0.157;
C354;vr;vth;2.71;
C355;vref;vss;0.083;
C356;vref;vth;4.064;
C357;vss;vth;0.606;
C358;VSUBS;a;0.967;
C359;VSUBS;c1;1.699;
C360;VSUBS;c2;1.803;
C361;VSUBS;ca1;0.612;
C362;VSUBS;ca2;0.574;
C363;VSUBS;cap1;9.156;
C364;VSUBS;cap2;10.06;
C365;VSUBS;cb1;0.546;
C366;VSUBS;cb2;0.534;
C367;VSUBS;d1g;4.211;
C368;VSUBS;d2g;6.438;
C369;VSUBS;db;1.295;
C370;VSUBS;do;1.578;
C371;VSUBS;dr;1.078;
C372;VSUBS;en;4.871;
C373;VSUBS;fon;0.787;
C374;VSUBS;fout;1.906;
C375;VSUBS;isrc;2.018;
C376;VSUBS;lsa;1.074;
C377;VSUBS;lsb;1.609;
C378;VSUBS;mode;4.116;
C379;VSUBS;moden;1.68;
C380;VSUBS;nbias;19.809;
C381;VSUBS;oa1;2.464;
C382;VSUBS;oa2;2.516;
C383;VSUBS;ob1;1.998;
C384;VSUBS;ob2;1.694;
C385;VSUBS;pbias;25.813;
C386;VSUBS;pcasc;21.699;
C387;VSUBS;q;1.926;
C388;VSUBS;qn;2.155;
C389;VSUBS;rn;1.747;
C390;VSUBS;sn;1.349;
C391;VSUBS;tail1;1.012;
C392;VSUBS;tail2;1.024;
C393;VSUBS;vcg;8.203;
C394;VSUBS;vdd;40.297;
C395;VSUBS;vdd12;3.284;
C396;VSUBS;vr;5.739;
C397;VSUBS;vref;2.187;
C398;VSUBS;vss;99.925;
C399;VSUBS;vth;5.461;
