assertion_id	source_file	source_sha256	physical_line	source_literal	guard_containment	category	observed_values	upstream_v4_assertion	provenance_class
STAMP_ITH_VBEP_2	vbicload.c	b3abd28a43ee30204673eb1ea6f6fd5de0b049e2e03de168b25b94a2f86e2dcf	1485	                *(here->VBICtempBaseBPPtr) += +Ith_Vbep;	selfheat block; unchanged statement at applied line 1542; 3 target-gated statements inserted	matrix_stamp	pre/contribution(+Ith_Vbep)/post with isfinite flags	STAMP_ITH_VBEP_2	stamp_site
STAMP_ITH_VBCP_1	vbicload.c	b3abd28a43ee30204673eb1ea6f6fd5de0b049e2e03de168b25b94a2f86e2dcf	1486	                *(here->VBICtempSubsPtr)   += -Ith_Vbcp;	selfheat block; unchanged statement at applied line 1546; 3 target-gated statements inserted	matrix_stamp	pre/contribution(-Ith_Vbcp)/post with isfinite flags	STAMP_ITH_VBCP_1	stamp_site
STAMP_ITH_VBCP_2	vbicload.c	b3abd28a43ee30204673eb1ea6f6fd5de0b049e2e03de168b25b94a2f86e2dcf	1487	                *(here->VBICtempBaseBPPtr) += +Ith_Vbcp;	selfheat block; unchanged statement at applied line 1550; 3 target-gated statements inserted	matrix_stamp	pre/contribution(+Ith_Vbcp)/post with isfinite flags	STAMP_ITH_VBCP_2	stamp_site
STAMP_ITH_VCEP_1	vbicload.c	b3abd28a43ee30204673eb1ea6f6fd5de0b049e2e03de168b25b94a2f86e2dcf	1488	                *(here->VBICtempBaseBXPtr) += -Ith_Vcep;	selfheat block; unchanged statement at applied line 1554; 3 target-gated statements inserted	matrix_stamp	pre/contribution(-Ith_Vcep)/post with isfinite flags	STAMP_ITH_VCEP_1	stamp_site
STAMP_ITH_VCEP_2	vbicload.c	b3abd28a43ee30204673eb1ea6f6fd5de0b049e2e03de168b25b94a2f86e2dcf	1489	                *(here->VBICtempSubsPtr)   += +Ith_Vcep;	selfheat block; unchanged statement at applied line 1558; 3 target-gated statements inserted	matrix_stamp	pre/contribution(+Ith_Vcep)/post with isfinite flags	STAMP_ITH_VCEP_2	stamp_site
STAMP_ITH_VRCI_1	vbicload.c	b3abd28a43ee30204673eb1ea6f6fd5de0b049e2e03de168b25b94a2f86e2dcf	1490	                *(here->VBICtempCollCXPtr) += -Ith_Vrci;	selfheat block; unchanged statement at applied line 1562; 3 target-gated statements inserted	matrix_stamp	pre/contribution(-Ith_Vrci)/post with isfinite flags	STAMP_ITH_VRCI_1	stamp_site
STAMP_ITH_VRCI_2	vbicload.c	b3abd28a43ee30204673eb1ea6f6fd5de0b049e2e03de168b25b94a2f86e2dcf	1491	                *(here->VBICtempCollCIPtr) += +Ith_Vrci;	selfheat block; unchanged statement at applied line 1566; 3 target-gated statements inserted	matrix_stamp	pre/contribution(+Ith_Vrci)/post with isfinite flags	STAMP_ITH_VRCI_2	stamp_site
STAMP_ITH_VBCX_1	vbicload.c	b3abd28a43ee30204673eb1ea6f6fd5de0b049e2e03de168b25b94a2f86e2dcf	1492	                *(here->VBICtempBaseBIPtr) += -Ith_Vbcx;	selfheat block; unchanged statement at applied line 1570; 3 target-gated statements inserted	matrix_stamp	pre/contribution(-Ith_Vbcx)/post with isfinite flags	STAMP_ITH_VBCX_1	stamp_site
STAMP_ITH_VBCX_2	vbicload.c	b3abd28a43ee30204673eb1ea6f6fd5de0b049e2e03de168b25b94a2f86e2dcf	1493	                *(here->VBICtempCollCXPtr) += +Ith_Vbcx;	selfheat block; unchanged statement at applied line 1574; 3 target-gated statements inserted	matrix_stamp	pre/contribution(+Ith_Vbcx)/post with isfinite flags	STAMP_ITH_VBCX_2	stamp_site
STAMP_ITH_VRBI_1	vbicload.c	b3abd28a43ee30204673eb1ea6f6fd5de0b049e2e03de168b25b94a2f86e2dcf	1494	                *(here->VBICtempBaseBXPtr) += -Ith_Vrbi;	selfheat block; unchanged statement at applied line 1578; 3 target-gated statements inserted	matrix_stamp	pre/contribution(-Ith_Vrbi)/post with isfinite flags	STAMP_ITH_VRBI_1	stamp_site
STAMP_ITH_VRBI_2	vbicload.c	b3abd28a43ee30204673eb1ea6f6fd5de0b049e2e03de168b25b94a2f86e2dcf	1495	                *(here->VBICtempBaseBIPtr) += +Ith_Vrbi;	selfheat block; unchanged statement at applied line 1582; 3 target-gated statements inserted	matrix_stamp	pre/contribution(+Ith_Vrbi)/post with isfinite flags	STAMP_ITH_VRBI_2	stamp_site
STAMP_ITH_VRBP_1	vbicload.c	b3abd28a43ee30204673eb1ea6f6fd5de0b049e2e03de168b25b94a2f86e2dcf	1496	                *(here->VBICtempBaseBPPtr) += -Ith_Vrbp;	selfheat block; unchanged statement at applied line 1586; 3 target-gated statements inserted	matrix_stamp	pre/contribution(-Ith_Vrbp)/post with isfinite flags	STAMP_ITH_VRBP_1	stamp_site
STAMP_ITH_VRBP_2	vbicload.c	b3abd28a43ee30204673eb1ea6f6fd5de0b049e2e03de168b25b94a2f86e2dcf	1497	                *(here->VBICtempCollCXPtr) += +Ith_Vrbp;	selfheat block; unchanged statement at applied line 1590; 3 target-gated statements inserted	matrix_stamp	pre/contribution(+Ith_Vrbp)/post with isfinite flags	STAMP_ITH_VRBP_2	stamp_site
STAMP_ITH_VRCX_1	vbicload.c	b3abd28a43ee30204673eb1ea6f6fd5de0b049e2e03de168b25b94a2f86e2dcf	1498	                *(here->VBICtempCollPtr)   += -Ith_Vrcx;	selfheat block; unchanged statement at applied line 1594; 3 target-gated statements inserted	matrix_stamp	pre/contribution(-Ith_Vrcx)/post with isfinite flags	STAMP_ITH_VRCX_1	stamp_site
STAMP_ITH_VRCX_2	vbicload.c	b3abd28a43ee30204673eb1ea6f6fd5de0b049e2e03de168b25b94a2f86e2dcf	1499	                *(here->VBICtempCollCXPtr) += +Ith_Vrcx;	selfheat block; unchanged statement at applied line 1598; 3 target-gated statements inserted	matrix_stamp	pre/contribution(+Ith_Vrcx)/post with isfinite flags	STAMP_ITH_VRCX_2	stamp_site
STAMP_ITH_VRBX_1	vbicload.c	b3abd28a43ee30204673eb1ea6f6fd5de0b049e2e03de168b25b94a2f86e2dcf	1500	                *(here->VBICtempBasePtr)   += -Ith_Vrbx;	selfheat block; unchanged statement at applied line 1602; 3 target-gated statements inserted	matrix_stamp	pre/contribution(-Ith_Vrbx)/post with isfinite flags	STAMP_ITH_VRBX_1	stamp_site
STAMP_ITH_VRBX_2	vbicload.c	b3abd28a43ee30204673eb1ea6f6fd5de0b049e2e03de168b25b94a2f86e2dcf	1501	                *(here->VBICtempBaseBXPtr) += +Ith_Vrbx;	selfheat block; unchanged statement at applied line 1606; 3 target-gated statements inserted	matrix_stamp	pre/contribution(+Ith_Vrbx)/post with isfinite flags	STAMP_ITH_VRBX_2	stamp_site
STAMP_ITH_VRE_1	vbicload.c	b3abd28a43ee30204673eb1ea6f6fd5de0b049e2e03de168b25b94a2f86e2dcf	1502	                *(here->VBICtempEmitPtr)   += -Ith_Vre;	selfheat block; unchanged statement at applied line 1610; 3 target-gated statements inserted	matrix_stamp	pre/contribution(-Ith_Vre)/post with isfinite flags	STAMP_ITH_VRE_1	stamp_site
STAMP_ITH_VRE_2	vbicload.c	b3abd28a43ee30204673eb1ea6f6fd5de0b049e2e03de168b25b94a2f86e2dcf	1503	                *(here->VBICtempEmitEIPtr) += +Ith_Vre;	selfheat block; unchanged statement at applied line 1614; 3 target-gated statements inserted	matrix_stamp	pre/contribution(+Ith_Vre)/post with isfinite flags	STAMP_ITH_VRE_2	stamp_site
STAMP_ITH_VRS_1	vbicload.c	b3abd28a43ee30204673eb1ea6f6fd5de0b049e2e03de168b25b94a2f86e2dcf	1504	                *(here->VBICtempSubsPtr)   += -Ith_Vrs;	selfheat block; unchanged statement at applied line 1618; 3 target-gated statements inserted	matrix_stamp	pre/contribution(-Ith_Vrs)/post with isfinite flags	STAMP_ITH_VRS_1	stamp_site
STAMP_ITH_VRS_2	vbicload.c	b3abd28a43ee30204673eb1ea6f6fd5de0b049e2e03de168b25b94a2f86e2dcf	1505	                *(here->VBICtempSubsSIPtr) += +Ith_Vrs;	selfheat block; unchanged statement at applied line 1622; 3 target-gated statements inserted	matrix_stamp	pre/contribution(+Ith_Vrs)/post with isfinite flags	STAMP_ITH_VRS_2	stamp_site
